CD_MUNICIPIO,NM_MUNICIPIO,CD_CARGO,DS_CARGO,NR_VOTAVEL,NM_VOTAVEL,SQ_CANDIDATO,QT_VOTOS_TOTAL,QT_ZONAS_COM_VOTO,QT_SECOES_COM_VOTO,QT_LOCAIS_COM_VOTO
41238,BELO HORIZONTE,13,Vereador,33333,MOZAIR JOSE BRAGA,130002020911,4702,18,869,316
41238,BELO HORIZONTE,13,Vereador,27444,REINALDO GOMES DE SOUZA,130002069815,4691,18,1830,393
41238,BELO HORIZONTE,13,Vereador,13200,ADRIANO DE SOUZA VENTURA,130002172482,4684,18,2204,407
41238,BELO HORIZONTE,13,Vereador,50180,JOZELI ROSA DE SOUZA,130002222477,4642,18,2597,420
41238,BELO HORIZONTE,13,Vereador,70193,EMANUELLE DOS SANTOS BRITO,130002053460,4630,18,2191,393
41238,BELO HORIZONTE,13,Vereador,33777,WESLEY MOREIRA DE PINHO,130002020902,4630,18,1300,324
41238,BELO HORIZONTE,13,Vereador,15333,SERGIO FERNANDO PEREIRA DE PINHO TAVARES,130002033522,4527,18,1993,380
41238,BELO HORIZONTE,13,Vereador,27323,REINALDO LÚCIO DA SILVA,130002069849,4521,18,2530,402
41238,BELO HORIZONTE,13,Vereador,13123,ROBSON GOMES SILVA,130002172487,4384,18,2558,424
41238,BELO HORIZONTE,13,Vereador,55222,BRUNO BRUCCE DE ALMEIDA DA SILVA,130001997299,4247,18,695,252
41238,BELO HORIZONTE,13,Vereador,55433,JÚLIO CÉSAR EVARISTO DE SOUZA,130001997300,4180,18,815,296
41238,BELO HORIZONTE,13,Vereador,25456,EDER FERREIRA RODRIGUES DA SILVA,130001902225,4164,18,1503,380
41238,BELO HORIZONTE,13,Vereador,23700,ORLEI PEREIRA DA SILVA,130001975775,4105,18,1696,389
41238,BELO HORIZONTE,13,Vereador,55678,JOÃO PAULO DE CASTRO DIAS,130001997320,4086,18,2358,411
41238,BELO HORIZONTE,13,Vereador,13900,ADRIANA CRISTINA ARAÚJO,130002172504,4044,18,2324,418
41238,BELO HORIZONTE,13,Vereador,65653,GILSON LUIZ REIS,130002172512,4033,18,2291,411
41238,BELO HORIZONTE,13,Vereador,55655,NATÁLIA RAQUEL RIBEIRO ARAÚJO,130001997306,3921,18,2316,410
41238,BELO HORIZONTE,13,Vereador,22975,GILMAR LUCIANO SANTOS,130002172751,3899,18,2356,409
41238,BELO HORIZONTE,13,Vereador,33123,RICARDO DE JESUS BATISTA,130002020887,3896,18,810,275
41238,BELO HORIZONTE,13,Vereador,11009,MICHELLE ACÁCIA ALVES CARVALHO,130001998166,3891,18,1561,391
41238,BELO HORIZONTE,13,Vereador,77077,GIOVANNI DE CAMPOS VIANA,130002033654,3863,18,788,274
41238,BELO HORIZONTE,13,Vereador,35456,ARLETE GONÇALVES SANTOS MAGALHAES,130002146685,3659,18,1507,369
41238,BELO HORIZONTE,13,Vereador,70300,ROGERIO GONÇALVES ALQUIMIM,130002053451,3657,18,1585,330
41238,BELO HORIZONTE,13,Vereador,36366,KLEZIO DE AQUINO KLUVES,130002053284,3640,18,1564,350
41238,BELO HORIZONTE,13,Vereador,12412,FELIPE CORREIA DE SOUZA PEREIRA GOMES,130002115729,3595,18,2170,400
41238,BELO HORIZONTE,13,Vereador,55100,CHARLES EDUARDO FARIA BRASILEIRO,130001997315,3523,18,1109,335
41238,BELO HORIZONTE,13,Vereador,20250,DIVINO SOARES PEREIRA,130001997701,3415,18,1341,337
41238,BELO HORIZONTE,13,Vereador,11110,EDUARDO BESSA FERREIRA,130001998141,3357,18,1347,333
41238,BELO HORIZONTE,13,Vereador,22111,CRISTIANO RODRIGUES DOS REIS,130002172750,3327,18,1915,401
