CD_MUNICIPIO,NM_MUNICIPIO,CD_CARGO,DS_CARGO,NR_VOTAVEL,NM_VOTAVEL,SQ_CANDIDATO,QT_VOTOS_TOTAL,QT_ZONAS_COM_VOTO,QT_SECOES_COM_VOTO,QT_LOCAIS_COM_VOTO
54038,UBERLÂNDIA,13,Vereador,18123,CÉLIO EUSTAQUIO DA SILVA,130002097647,54,4,47,26
54038,UBERLÂNDIA,13,Vereador,18888,SILVIO FERREIRA DE SANTANA,130002097646,53,5,46,30
54038,UBERLÂNDIA,13,Vereador,44131,ALINE SOUZA BRITO,130002087723,52,5,40,24
54038,UBERLÂNDIA,13,Vereador,20004,SELMA IÊDA VASCONCELOS PRADO,130002095069,52,5,49,26
54038,UBERLÂNDIA,13,Vereador,25045,ANGELICA TAVARES DE BARROS,130002203504,50,5,47,32
54038,UBERLÂNDIA,13,Vereador,70900,JULIANE MARTINS PACHECO,130002167336,50,5,47,28
54038,UBERLÂNDIA,13,Vereador,27051,JOSÉ NICOMEDES FERNANDES MANZINI,130002055676,50,4,36,14
54038,UBERLÂNDIA,13,Vereador,10045,ANTONIA APARECIDA CONCEICAO DE OLIVEIRA COSTA,130002095103,50,5,41,24
54038,UBERLÂNDIA,13,Vereador,15190,HUGO FREITAS MARQUEZ,130002395219,48,5,46,27
54038,UBERLÂNDIA,13,Vereador,25255,FLAVIO JOSE FERREIRA,130002203498,48,5,45,28
54038,UBERLÂNDIA,13,Vereador,15013,JULIANA MARIA DOS SANTOS,130002267061,47,5,44,31
54038,UBERLÂNDIA,13,Vereador,25725,EDUARDO TEODORO ROCHA AZEVEDO,130002203495,46,5,43,34
54038,UBERLÂNDIA,13,Vereador,10131,OSVALDO LEANDRO DE ARAUJO,130002095094,45,5,43,34
54038,UBERLÂNDIA,13,Vereador,25564,FLEXTONI FERNANDES RODRIGUES,130002203483,44,5,41,27
54038,UBERLÂNDIA,13,Vereador,40400,ANA CAROLINA JACOB DA CRUZ,130002090255,41,4,38,24
54038,UBERLÂNDIA,13,Vereador,40111,MATHEUS TOMAZ GONÇALVES RAMOS,130002090243,41,5,41,32
54038,UBERLÂNDIA,13,Vereador,30600,LUIZ CARLOS SARAIVA,130001895942,40,5,38,29
54038,UBERLÂNDIA,13,Vereador,12140,MATEUS SILVA SANTOS,130002055840,40,5,38,23
54038,UBERLÂNDIA,13,Vereador,20313,DIONILO CÂNDIDO FILHO,130002095049,39,5,37,31
54038,UBERLÂNDIA,13,Vereador,15121,HELIO JOSÉ DE CARVALHO,130002267075,39,5,34,23
54038,UBERLÂNDIA,13,Vereador,36300,DAVID SOARES FRUTUOSO,130002266639,38,5,37,28
54038,UBERLÂNDIA,13,Vereador,20010,MAGALHÃES RAMOS MACHADO,130002095056,38,5,36,24
54038,UBERLÂNDIA,13,Vereador,22999,RANIERY STANLEY GONCALVES,130002202105,37,5,35,28
54038,UBERLÂNDIA,13,Vereador,30034,OLIVIA APARECIDA ROLAND,130001895958,37,5,37,26
54038,UBERLÂNDIA,13,Vereador,22722,ROSE MARY MARTINS FERNANDES,130002202120,37,5,37,31
54038,UBERLÂNDIA,13,Vereador,70444,BÁRBARA SILVA NOGUEIRA,130002311231,36,5,32,23
