CD_SETOR,bairro,situacao,distrito,fonte_nome
317020605000214,Jardim Brasília,Urbana,Uberlândia,IBGE
317020605000215,Jardim Brasília,Urbana,Uberlândia,IBGE
317020605000216,Jardim Brasília,Urbana,Uberlândia,IBGE
317020605000217,Jardim Brasília,Urbana,Uberlândia,IBGE
317020605000218,Jardim Brasília,Urbana,Uberlândia,IBGE
317020605000219,Jardim Brasília,Urbana,Uberlândia,IBGE
317020605000220,Jardim Brasília,Urbana,Uberlândia,IBGE
317020605000221,Jardim Brasília,Urbana,Uberlândia,IBGE
317020605000222,Jardim Brasília,Urbana,Uberlândia,IBGE
317020605000223,Jardim Brasília,Urbana,Uberlândia,IBGE
317020605000225,Maravilha,Urbana,Uberlândia,IBGE
317020605000226,Maravilha,Urbana,Uberlândia,IBGE
317020605000227,Pacaembú,Urbana,Uberlândia,IBGE
317020605000228,Pacaembú,Urbana,Uberlândia,IBGE
317020605000229,Pacaembú,Urbana,Uberlândia,IBGE
317020605000230,Pacaembú,Urbana,Uberlândia,IBGE
317020605000231,Pacaembú,Urbana,Uberlândia,IBGE
317020605000232,Pacaembú,Urbana,Uberlândia,IBGE
317020605000233,Pacaembú,Urbana,Uberlândia,IBGE
317020605000235,Pacaembú,Urbana,Uberlândia,IBGE
317020605000236,Residencial Gramado,Urbana,Uberlândia,IBGE
317020605000237,Residencial Gramado,Urbana,Uberlândia,IBGE
317020605000238,Minas Gerais,Urbana,Uberlândia,IBGE
317020605000241,Minas Gerais,Urbana,Uberlândia,IBGE
317020605000242,Umuarama,Urbana,Uberlândia,IBGE
317020605000244,Umuarama,Urbana,Uberlândia,IBGE
317020605000245,Umuarama,Urbana,Uberlândia,IBGE
317020605000246,Custódio Pereira,Urbana,Uberlândia,IBGE
317020605000247,Custódio Pereira,Urbana,Uberlândia,IBGE
317020605000248,Custódio Pereira,Urbana,Uberlândia,IBGE
317020605000249,Custódio Pereira,Urbana,Uberlândia,IBGE
317020605000250,Custódio Pereira,Urbana,Uberlândia,IBGE
317020605000251,Custódio Pereira,Urbana,Uberlândia,IBGE
317020605000252,Custódio Pereira,Urbana,Uberlândia,IBGE
317020605000253,Custódio Pereira,Urbana,Uberlândia,IBGE
317020605000254,Custódio Pereira,Urbana,Uberlândia,IBGE
317020605000255,Custódio Pereira,Urbana,Uberlândia,IBGE
317020605000256,Custódio Pereira,Urbana,Uberlândia,IBGE
317020605000258,Santa Mônica,Urbana,Uberlândia,IBGE
317020605000262,Santa Mônica,Urbana,Uberlândia,IBGE
317020605000263,Santa Mônica,Urbana,Uberlândia,IBGE
317020605000264,Santa Mônica,Urbana,Uberlândia,IBGE
317020605000265,Santa Mônica,Urbana,Uberlândia,IBGE
317020605000266,Santa Mônica,Urbana,Uberlândia,IBGE
317020605000267,Santa Mônica,Urbana,Uberlândia,IBGE
317020605000268,Santa Mônica,Urbana,Uberlândia,IBGE
317020605000269,Santa Mônica,Urbana,Uberlândia,IBGE
317020605000270,Santa Mônica,Urbana,Uberlândia,IBGE
317020605000271,Santa Mônica,Urbana,Uberlândia,IBGE
317020605000272,Santa Mônica,Urbana,Uberlândia,IBGE
317020605000274,Santa Mônica,Urbana,Uberlândia,IBGE
317020605000275,Santa Mônica,Urbana,Uberlândia,IBGE
317020605000277,Santa Mônica,Urbana,Uberlândia,IBGE
317020605000278,Santa Mônica,Urbana,Uberlândia,IBGE
317020605000279,Santa Mônica,Urbana,Uberlândia,IBGE
317020605000280,Santa Mônica,Urbana,Uberlândia,IBGE
317020605000282,Santa Mônica,Urbana,Uberlândia,IBGE
317020605000283,Santa Mônica,Urbana,Uberlândia,IBGE
317020605000285,Santa Mônica,Urbana,Uberlândia,IBGE
317020605000286,Jardim Karaíba,Urbana,Uberlândia,IBGE
317020605000287,Jardim das Palmeiras,Urbana,Uberlândia,IBGE
317020605000288,Jardim das Palmeiras,Urbana,Uberlândia,IBGE
317020605000289,Jardim das Palmeiras,Urbana,Uberlândia,IBGE
317020605000290,Jardim das Palmeiras,Urbana,Uberlândia,IBGE
317020605000291,Jardim das Palmeiras,Urbana,Uberlândia,IBGE
317020605000292,Jardim das Palmeiras,Urbana,Uberlândia,IBGE
317020605000293,Jardim das Palmeiras,Urbana,Uberlândia,IBGE
317020605000294,Jardim das Palmeiras,Urbana,Uberlândia,IBGE
317020605000295,Planalto,Urbana,Uberlândia,IBGE
317020605000296,Planalto,Urbana,Uberlândia,IBGE
317020605000297,Planalto,Urbana,Uberlândia,IBGE
317020605000298,Planalto,Urbana,Uberlândia,IBGE
317020605000299,Planalto,Urbana,Uberlândia,IBGE
317020605000300,Planalto,Urbana,Uberlândia,IBGE
317020605000301,Planalto,Urbana,Uberlândia,IBGE
317020605000302,Planalto,Urbana,Uberlândia,IBGE
317020605000303,Planalto,Urbana,Uberlândia,IBGE
317020605000304,Planalto,Urbana,Uberlândia,IBGE
317020605000305,Planalto,Urbana,Uberlândia,IBGE
317020605000306,Planalto,Urbana,Uberlândia,IBGE
317020605000307,Planalto,Urbana,Uberlândia,IBGE
317020605000308,Planalto,Urbana,Uberlândia,IBGE
317020605000309,Chácaras Tubalina e Quartel,Urbana,Uberlândia,IBGE
317020605000311,Chácaras Tubalina e Quartel,Urbana,Uberlândia,IBGE
