CD_SETOR,bairro,situacao,distrito,fonte_nome
310620005620363,São Bento,Urbana,Belo Horizonte,IBGE
310620005620364,São Bento,Urbana,Belo Horizonte,IBGE
310620005620368,Luxemburgo,Urbana,Belo Horizonte,IBGE
310620005620369,Luxemburgo,Urbana,Belo Horizonte,IBGE
310620005620370,Luxemburgo,Urbana,Belo Horizonte,IBGE
310620005620371,Luxemburgo,Urbana,Belo Horizonte,IBGE
310620005620372,Luxemburgo,Urbana,Belo Horizonte,IBGE
310620005620373,Luxemburgo,Urbana,Belo Horizonte,IBGE
310620005620374,Coração de Jesus,Urbana,Belo Horizonte,IBGE
310620005620375,Coração de Jesus,Urbana,Belo Horizonte,IBGE
310620005620378,Funcionários,Urbana,Belo Horizonte,IBGE
310620005620379,Savassi,Urbana,Belo Horizonte,IBGE
310620005620380,Savassi,Urbana,Belo Horizonte,IBGE
310620005620381,Funcionários,Urbana,Belo Horizonte,IBGE
310620005620383,Serra,Urbana,Belo Horizonte,IBGE
310620005620384,Serra,Urbana,Belo Horizonte,IBGE
310620005620385,Carmo,Urbana,Belo Horizonte,IBGE
310620005620387,Serra,Urbana,Belo Horizonte,IBGE
310620005620388,Cruzeiro,Urbana,Belo Horizonte,IBGE
310620005620389,Serra,Urbana,Belo Horizonte,IBGE
310620005620391,Boa Viagem,Urbana,Belo Horizonte,IBGE
310620005620392,Floresta,Urbana,Belo Horizonte,IBGE
310620005620393,Anchieta,Urbana,Belo Horizonte,IBGE
310620005620394,Anchieta,Urbana,Belo Horizonte,IBGE
310620005620395,São Pedro,Urbana,Belo Horizonte,IBGE
310620005620396,Lourdes,Urbana,Belo Horizonte,IBGE
310620005620397,Centro,Urbana,Belo Horizonte,IBGE
310620005620398,Sion,Urbana,Belo Horizonte,IBGE
310620005620400,Lourdes,Urbana,Belo Horizonte,IBGE
310620005620401,Lourdes,Urbana,Belo Horizonte,IBGE
310620005620402,Sion,Urbana,Belo Horizonte,IBGE
310620005620403,Lourdes,Urbana,Belo Horizonte,IBGE
310620005620404,Lourdes,Urbana,Belo Horizonte,IBGE
310620005620405,Lourdes,Urbana,Belo Horizonte,IBGE
310620005620406,Lourdes,Urbana,Belo Horizonte,IBGE
310620005620407,Sion,Urbana,Belo Horizonte,IBGE
310620005620408,Santo Antônio,Urbana,Belo Horizonte,IBGE
310620005620409,Santo Antônio,Urbana,Belo Horizonte,IBGE
310620005620410,Lourdes,Urbana,Belo Horizonte,IBGE
310620005620411,Santo Agostinho,Urbana,Belo Horizonte,IBGE
310620005620412,Santo Agostinho,Urbana,Belo Horizonte,IBGE
310620005620413,Santo Antônio,Urbana,Belo Horizonte,IBGE
310620005620414,Santo Antônio,Urbana,Belo Horizonte,IBGE
310620005620415,Santo Agostinho,Urbana,Belo Horizonte,IBGE
310620005620417,Santa Lúcia,Urbana,Belo Horizonte,IBGE
310620005620418,Vila Paris,Urbana,Belo Horizonte,IBGE
310620005620419,Santo Agostinho,Urbana,Belo Horizonte,IBGE
310620005620420,Santo Agostinho,Urbana,Belo Horizonte,IBGE
310620005620421,Belvedere,Urbana,Belo Horizonte,IBGE
310620005620422,Belvedere,Urbana,Belo Horizonte,IBGE
310620005620423,Belvedere,Urbana,Belo Horizonte,IBGE
310620005620424,Belvedere,Urbana,Belo Horizonte,IBGE
310620005620425,Funcionários,Urbana,Belo Horizonte,IBGE
310620005620426,Sion,Urbana,Belo Horizonte,IBGE
310620005620427,Sion,Urbana,Belo Horizonte,IBGE
310620005620428,Anchieta,Urbana,Belo Horizonte,IBGE
310620005620429,Sion,Urbana,Belo Horizonte,IBGE
310620005620430,Anchieta,Urbana,Belo Horizonte,IBGE
310620005620432,Vila Paris,Urbana,Belo Horizonte,IBGE
310620005620433,Coração de Jesus,Urbana,Belo Horizonte,IBGE
310620005620434,Coração de Jesus,Urbana,Belo Horizonte,IBGE
310620005620435,Santa Lúcia,Urbana,Belo Horizonte,IBGE
310620005620436,Funcionários,Urbana,Belo Horizonte,IBGE
310620005620437,Boa Viagem,Urbana,Belo Horizonte,IBGE
310620005620439,Lourdes,Urbana,Belo Horizonte,IBGE
310620005620440,Savassi,Urbana,Belo Horizonte,IBGE
310620005620441,Lourdes,Urbana,Belo Horizonte,IBGE
310620005620442,Santo Agostinho,Urbana,Belo Horizonte,IBGE
310620005620443,Savassi,Urbana,Belo Horizonte,IBGE
310620005620445,Cruzeiro,Urbana,Belo Horizonte,IBGE
310620005620446,Vila Paris,Urbana,Belo Horizonte,IBGE
310620005620447,Luxemburgo,Urbana,Belo Horizonte,IBGE
310620005620448,Coração de Jesus,Urbana,Belo Horizonte,IBGE
310620005620449,Anchieta,Urbana,Belo Horizonte,IBGE
310620005620450,Sion,Urbana,Belo Horizonte,IBGE
310620005620451,Comiteco,Urbana,Belo Horizonte,IBGE
310620005620452,São Pedro,Urbana,Belo Horizonte,IBGE
310620005620453,Santa Lúcia,Urbana,Belo Horizonte,IBGE
310620005620454,Santa Lúcia,Urbana,Belo Horizonte,IBGE
310620005620455,Belvedere,Urbana,Belo Horizonte,IBGE
310620005620457,Sion,Urbana,Belo Horizonte,IBGE
310620005620458,Nossa Senhora de Fátima,Urbana,Belo Horizonte,IBGE
310620005620459,Centro,Urbana,Belo Horizonte,IBGE
310620005620462,Nossa Senhora de Fátima,Urbana,Belo Horizonte,IBGE
310620005620463,Santo Antônio,Urbana,Belo Horizonte,IBGE
310620005620464,Santana do Cafezal,Urbana,Belo Horizonte,IBGE
310620005620465,Marçola,Urbana,Belo Horizonte,IBGE
310620005620466,São Lucas,Urbana,Belo Horizonte,IBGE
310620005620467,Marçola,Urbana,Belo Horizonte,IBGE
310620005620468,Estrela,Urbana,Belo Horizonte,IBGE
310620005620469,Mangabeiras,Urbana,Belo Horizonte,IBGE
310620005620472,Nossa Senhora de Fátima,Urbana,Belo Horizonte,IBGE
310620005620474,Belvedere,Urbana,Belo Horizonte,IBGE
310620005620475,Lourdes,Urbana,Belo Horizonte,IBGE
310620005620478,Conjunto Santa Maria,Urbana,Belo Horizonte,IBGE
310620005620479,Conjunto Santa Maria,Urbana,Belo Horizonte,IBGE
310620005620480,Coração de Jesus,Urbana,Belo Horizonte,IBGE
310620005620481,Boa Viagem,Urbana,Belo Horizonte,IBGE
